,PredictedValueExtensiveModel
12267,621360.06
12268,214415.06
12269,64071.547
12270,-197423.5
12271,606006.3
12272,1668991.9
12273,144913.58
12274,-219182.7
12275,-631468.7
12276,869809.56
12277,658521.1
12278,-839533.9
12279,408681.66
12280,947608.7
12281,1070227.1
12282,-614156.94
12283,1567791.0
12284,89032.93
12285,-375613.8
12286,935870.8
12287,657.55005
12288,1200127.8
12289,1173817.8
12293,418798.62
12295,519422.94
12296,-638450.9
12297,-2471775.2
12298,694029.56
12299,193009.1
12300,982165.44
12301,-8082.2686
12302,205795.98
12303,463096.88
12304,350306.1
12305,456325.2
12306,-627207.56
12307,-464228.56
12308,-138257.2
12309,413197.7
12310,1069562.9
12311,65680.71
12312,-820549.3
12313,1485391.5
12314,-517540.62
12315,1780839.9
12316,-120946.13
12320,231761.98
12321,683950.6
12322,-1433434.6
12323,-779838.5
12324,1074182.2
12325,-226865.62
12326,569926.75
12327,699779.9
12328,305229.75
12329,656371.3
12330,573696.6
12331,585172.3
12332,612639.9
12334,-677536.94
12335,85769.43
12336,578042.7
12337,327725.78
12338,859632.8
12339,473546.88
12340,799781.8
12341,606271.6
12342,170938.72
12343,397080.7
12344,-421262.5
12345,422111.62
12346,348464.1
12347,985918.06
12348,349336.5
12349,493375.75
12353,1761251.9
12354,-62694.28
12355,-223471.88
12356,938134.2
12357,588954.7
12358,-919074.0
12359,-1042636.75
12360,1903984.6
12361,-753422.44
12362,192484.78
12363,879561.56
12364,787756.56
12365,887891.7
12366,783817.7
12367,-549053.94
12368,660611.06
12369,748818.06
12370,2296468.0
12371,1329255.1
12372,-369427.72
12373,106281.26
12377,528099.06
12378,586059.3
12379,765215.2
12380,607424.56
12381,-73046.07
12383,-1060947.2
12384,46186.836
12385,561839.6
12386,329303.88
12387,-502245.84
12388,-312683.94
12389,186147.81
12390,1298055.0
12391,43899.336
12393,467739.03
12394,239995.6
12395,45737.516
12396,-387232.62
12397,214527.4
12398,355726.28
12399,299918.88
12400,496177.53
12404,1208824.4
12405,-640408.25
12406,399543.25
12407,-59132.78
12408,-754169.5
12409,211032.39
12410,835172.9
12411,1293672.4
12412,582234.3
12413,726459.6
12414,674430.1
12415,231046.94
12416,260009.14
12417,-1414294.1
12418,109419.555
12419,-442820.25
12420,-148556.9
12421,-280656.44
12422,484494.5
12426,-434464.38
12427,1494950.4
12428,714757.6
12429,1542938.2
12430,739504.9
12431,853583.1
12433,53086.477
12434,1053653.9
12436,72003.055
12438,-490276.7
12439,563661.94
12440,1462831.9
12441,276910.3
12442,479036.78
12443,767432.75
12444,228599.38
12445,-92776.85
12446,1174821.5
12447,63153.78
12448,833700.2
12449,888142.94
12454,3809682.0
12455,692404.7
12456,-511024.7
12457,356804.56
12458,-216123.02
12459,548869.0
12460,556019.94
12461,545248.25
12462,417055.75
12463,-1056109.0
12464,1353963.0
12465,528362.94
12466,1165357.2
12467,18948.568
12468,638221.94
12469,1086326.2
12470,567176.44
12471,261235.73
12472,1173250.1
12473,838727.94
12474,536681.25
12475,504793.78
12479,148932.73
12480,700847.56
12481,-1285483.9
12482,185400.64
12483,74823.67
12484,977392.9
12485,413896.06
12486,576521.4
12487,378984.12
12488,-703505.7
12489,-155696.27
12490,200225.22
12491,-213738.0
12492,709360.5
12493,493375.75
12494,639265.44
12495,-703505.7
12496,850838.3
12497,754816.1
12501,-636325.5
12502,720249.5
12503,-123308.26
12504,-697516.4
12505,-104980.53
12506,461845.44
12507,-97372.57
12509,-706469.1
12510,-1512947.9
12511,585956.94
12512,345250.12
12513,703890.75
12514,-562713.8
12515,-198287.16
12516,-918169.2
12517,744608.5
12518,552001.3
12519,635908.5
12520,271068.6
12521,474493.4
12522,68144.43
12526,276337.7
12527,493346.88
12528,294144.94
12529,-595832.1
12530,551072.8
12531,423335.38
12532,888437.75
12533,-359672.12
12534,-391213.06
12535,382666.88
12536,-3574.182
12537,368106.94
12538,1219743.1
12539,651131.8
12540,665746.06
12541,160383.39
12542,-436094.62
12543,1989.4639
12544,624844.1
12545,134450.58
12546,239399.31
12547,845601.2
12548,208076.56
12549,173142.53
12550,201210.75
12551,-157512.53
12555,1073073.8
12556,1024598.3
12557,406694.5
12558,359918.8
12559,-640773.75
12560,-26212.502
12561,1048388.7
12562,564929.1
12564,-978349.8
12565,422111.62
12566,1026367.4
12567,366789.56
12569,-448980.53
12570,791515.06
12571,179416.22
12572,220417.8
12573,296435.0
12574,477345.53
12575,583355.1
12576,296821.88
12577,495875.94
12581,1073073.8
12583,409954.62
12584,519422.94
12585,-743301.94
12586,-1033530.3
12587,-326509.12
12588,-1550256.1
12589,910072.9
12590,-1728938.5
12591,-289882.72
12593,-261145.33
12594,893846.3
12595,60238.906
12596,541249.25
12597,-155159.66
12598,172111.39
12599,674430.1
12600,-302130.56
12601,40869.258
12602,16250.107
12603,378984.12
12606,276337.7
12607,-128016.49
12608,-646796.0
12609,-640408.25
12610,-161512.3
12611,1447496.2
12612,214614.92
12613,-834520.4
12614,-488581.44
12615,38663.547
12616,438613.06
12617,559700.25
12618,504270.94
12619,-1213391.6
12620,442411.94
12621,215904.4
12622,1724222.0
12623,801646.25
12625,288178.38
12626,448044.5
12627,718154.4
12629,378984.12
12630,-3499976.2
12633,1090491.0
12634,-12882.617
12635,146993.28
12636,-662117.4
12637,-8489.319
12638,321439.5
12639,228528.14
12640,512022.94
12641,154357.94
12642,129009.625
12643,1066873.5
12644,160383.39
12645,87196.79
12646,134450.58
12647,260009.14
12648,507025.88
12649,814947.94
12650,-102269.27
12651,170938.72
12652,749775.75
12657,385630.0
12658,720249.5
12659,1071235.6
12660,519422.94
12661,-320420.5
12662,-229228.77
12663,287812.56
12664,819260.4
12665,521970.5
12666,669115.9
12667,107199.07
12668,148894.02
12669,-157878.1
12670,493375.75
12671,399284.44
12672,28944.643
12673,413586.5
12674,-108125.805
12675,659747.8
12676,117361.24
12677,27852.604
12678,355470.78
12679,-204101.62
12684,951551.75
12685,765215.2
12686,765215.2
12687,354966.38
12689,348042.5
12690,639165.94
12691,342819.0
12692,-25913.209
12693,1468095.6
12694,463096.88
12695,334722.3
12696,749222.0
12697,257654.9
12698,-86021.21
12699,1214487.9
12700,717086.0
12701,642797.75
12703,442046.3
12704,339282.56
12705,-157512.53
12706,874699.5
12707,849621.8
12708,288318.53
12709,-157512.53
12714,4549586.5
12715,869471.7
12716,555591.2
12717,-221301.58
12718,969684.25
12719,6677426.0
12720,980507.9
12721,10895.861
12722,621735.25
12723,3904967.8
12724,1746627.6
12725,14292809.0
12726,-494522.1
12728,1840543.2
12729,6257956.5
12730,369015.28
12731,3284676.2
12732,3991594.0
12733,1488423.2
12734,1550680.1
12735,909589.44
12736,1466077.6
12737,11287354.0
12738,1272502.8
12743,6963380.5
12745,2451810.8
12746,443134.06
12749,2434117.5
12751,2160978.2
12752,4259459.5
12753,3182522.8
12754,672313.44
12755,4552326.0
12756,4145009.2
12757,-780368.5
12758,331063.1
12759,3553740.2
12760,1704895.9
12761,2010032.2
12762,437550.3
12763,-448852.22
12764,2363528.0
12765,6260469.5
12766,3912158.8
12767,576662.0
12768,4563076.5
12769,396786.97
12770,351447.78
12775,4553533.5
12776,2330723.8
12777,560460.7
12778,1966539.5
12780,4098645.8
12781,-8059037.5
12782,2316714.8
12783,1583168.6
12784,242846.67
12785,1131729.4
12786,3410762.0
12787,7988362.0
12788,224368.64
12789,-441609.8
12790,1649595.2
12791,5188228.0
12792,2939258.5
12794,1963153.4
12795,-341503.66
12796,10284982.0
12797,1843901.8
12798,874025.8
12799,4918477.5
12800,-662941.1
12801,1267319.2
12805,4092762.8
12806,1861772.6
12807,1183337.8
12808,556480.56
12810,3058944.2
12811,247478.06
12812,-1021004.25
12813,-128116.8
12814,-624524.8
12815,1497386.6
12816,8134987.0
12817,277794.84
12818,766167.4
12819,-541356.4
12820,7769902.0
12821,593544.06
12822,4419997.0
12823,2536104.2
12824,5646061.0
12825,464228.8
12826,864623.7
12827,1698031.5
12829,6897664.0
12830,2587132.0
12835,3217671.2
12836,-1187429.1
12837,742360.1
12839,554938.06
12840,-491415.12
12841,203373.39
12842,935585.56
12844,3433843.2
12845,4394324.5
12846,-3836252.8
12847,-404312.25
12848,-1380313.8
12850,4360033.0
12851,-2689863.0
12853,952554.2
12854,934023.8
12855,-185816.36
12856,928883.2
12857,1301221.1
12859,1517172.5
12860,1292662.6
12867,1447674.9
12869,604984.9
12870,-740561.5
12872,1205929.1
12873,1823090.5
12874,310752.8
12876,1074958.4
12877,548659.1
12879,1524784.6
12882,901255.75
12884,835596.7
12887,921675.7
12888,-699053.9
12889,-25671.068
12890,246559.31
12891,496945.06
12892,7743.705
12896,705265.2
12899,-671772.5
12900,1557122.5
12903,2971447.8
12906,1426204.0
12908,416868.25
12909,25333.953
12911,3138916.5
12912,920399.94
12913,321006.25
12914,1765284.9
12915,1473370.5
12916,-3035457.2
12924,1290953.8
12925,584282.3
12929,433604.8
12930,574293.75
12932,-1011604.06
12933,561348.75
12935,-490020.44
12938,-173595.17
12939,1578558.1
12940,1273018.5
12943,541887.44
12944,204419.86
12945,597426.5
12947,761919.8
12949,523933.72
12955,-623574.44
12957,559653.6
12958,-2089250.8
12960,-69210.27
12964,-3595315.8
12965,597676.44
12968,930302.9
12969,1684205.6
12970,-189661.6
12971,782018.2
12972,-511637.03
12973,-769083.75
12975,-1164856.2
12976,-110537.62
12977,-198281.17
12978,448592.25
12979,706732.56
12984,538793.9
12985,282591.8
12988,924702.8
12990,704227.9
12991,2212881.0
12993,743980.0
12994,699135.0
12996,-129504.945
12997,-737030.3
13000,-2726384.5
13003,2973108.0
13008,396153.72
13010,-1147295.8
13017,1721375.4
13019,870838.4
13020,422834.75
13021,-833687.3
13023,1444186.8
13024,-1112831.0
13026,-701197.75
13027,370590.8
13028,-137254.39
13029,1445269.0
13030,1937873.1
13035,1067007.0
13038,-4591122.5
13040,723336.8
13041,296242.47
13042,-1331656.0
13048,1730784.5
13049,-626806.8
13051,-2703965.8
13053,-618023.6
13055,1058876.6
13057,-753129.5
13060,-132455.7
13063,-689904.56
13065,-43525.906
13066,-398718.7
13071,-158094.81
13081,1294775.9
13085,369879.94
13086,-412598.94
13088,1220646.6
13092,-818244.5
13094,84381.62
13096,-713957.94
13098,659202.75
13099,613803.4
13100,-1133411.1
13101,901255.75
13106,-337020.56
13107,614523.06
13108,-892798.2
13110,-212354.77
13111,-567341.44
13112,384455.56
13113,-435331.06
13114,-185403.19
13117,-551362.1
13118,1027993.4
13119,-303485.38
13120,-734870.25
13121,1353389.0
13122,647152.7
13123,126189.68
13124,334404.62
13125,-913628.5
13126,-651668.5
13128,759801.7
13135,641433.3
13140,750470.06
13141,3093139.5
13152,686739.2
13165,-228221.5
13167,384309.2
13168,-1183125.6
13169,-917437.75
13176,-376899.9
13183,1734989.1
13184,-743158.94
13186,583266.2
13190,252893.73
13191,347275.97
13203,-897354.75
13204,483892.0
13205,-363167.88
13207,380356.1
13212,-214203.23
13216,-277219.75
13217,-95885.02
13218,985382.6
13220,707328.4
13229,1062534.4
13230,4246904.0
13235,-75692.61
13240,313439.9
13248,395940.7
13260,-326921.75
13261,-690482.94
13263,741038.7
13265,-579684.8
13267,771211.1
13268,-2073219.1
13269,1968281.1
13271,-804935.3
13273,4761354.5
13274,1781594.2
13280,641433.3
13283,203592.62
13286,231211.45
13295,800659.6
13298,695759.7
13304,106281.26
13311,660688.7
13313,-1081053.5
13320,1081296.4
13325,555757.3
13329,394820.22
13332,970980.06
13346,210816.08
13348,415607.44
13350,84884.57
13351,662155.4
13356,643194.44
13362,2866713.2
13365,2340768.2
13370,1316876.0
13379,-1711526.6
13380,348500.62
13383,-120465.09
13385,-8082.2686
13387,-1838445.2
13388,553615.0
13394,350306.1
13398,1380599.8
13405,866725.5
13407,641433.3
13411,-502786.5
13417,283702.38
13421,-538660.7
13422,-924168.94
13426,1019754.0
13436,405662.5
13443,197515.36
13444,302612.5
13445,364253.75
13451,-72295.7
13452,679647.94
13453,578717.25
13454,448044.5
13456,900637.5
13457,438613.06
13463,-23854.193
13465,408776.4
13470,-563728.75
13475,-1606156.2
13483,-581495.3
13484,2418812.2
13499,-399236.62
13502,-130454.37
13503,164188.0
13505,135335.02
13506,336303.47
13508,-912.7766
13509,-581495.3
13510,-59141.78
13511,25564.137
13516,-497835.72
13530,1262012.5
13536,45737.516
13539,123718.1
13540,2628903.0
13541,1108985.0
13548,336865.44
13555,276177.38
13560,585956.94
13563,454646.06
13565,74585.695
13569,-44559.445
13571,276859.78
13580,635006.2
13588,222473.52
13589,294664.0
13597,-748446.5
13607,5584.1113
13608,-567997.56
13614,-667178.9
13620,342477.97
13621,1040311.2
13625,560164.8
13626,455154.9
13628,257296.9
13636,-577799.3
13637,-333259.8
13640,-158455.06
13641,272098.88
13647,483578.75
13649,-2191970.2
13651,287970.34
13652,667584.2
13658,-142839.22
13664,391628.12
13676,448044.5
13679,582453.25
13684,468986.75
13685,290487.47
13686,-865465.56
13696,639165.94
13699,571468.2
13700,148755.31
13705,665746.06
13709,146191.02
13711,-513390.4
13713,493375.75
13722,-403878.25
13729,-592529.8
13731,-594206.75
13739,354251.44
13743,290487.47
13754,-284944.7
13767,1005746.3
13768,438247.44
13770,1068261.2
13780,418798.62
13789,455520.53
13796,585956.94
13799,127103.43
13803,-327813.8
13805,529216.75
13810,-408041.3
13822,378984.12
13836,64801.39
13837,965748.4
13843,316895.25
13847,434583.66
13848,800683.8
13849,526316.5
13850,-1126474.1
13878,920796.6
13887,92331.87
13891,185400.64
13899,493375.75
13913,379992.94
13925,333509.7
13931,299918.88
13941,83085.87
13945,250785.77
13948,77302.73
13951,-1005113.9
13953,351802.88
13957,476295.44
13967,532711.75
13968,461667.3
13974,4913196.0
13975,5298796.0
13977,2455994.5
13978,1256143.1
13979,9303865.0
13980,1544314.9
13981,5085599.0
13982,-124931.61
13983,6246499.0
13984,5229674.0
13985,2410142.2
13986,1150974.9
13987,2023842.1
13988,-5841475.0
13990,3680026.0
13991,4425887.5
13992,7483017.0
13993,1077356.6
13994,9265195.0
13995,3710111.0
13996,3424890.8
13997,1469150.9
13998,6050804.5
13999,4427676.5
14000,8762903.0
14001,419152.44
14006,7073259.0
14007,4237305.0
14008,1179913.9
14009,193942.28
14010,4807396.5
14011,-82650.29
14012,5790938.0
14013,423891.7
14014,812981.56
14015,8067396.0
14016,9001405.0
14017,5454146.0
14018,1765149.8
14019,7126651.0
14020,-1388961.1
14021,14049759.0
14022,8370591.5
14023,6151088.5
14024,2437974.2
14025,-1481032.9
14026,12209339.0
14027,533961.94
14031,1700243.2
14032,1571260.9
14033,505516.88
14034,1591399.5
14035,234036.95
14036,2635329.8
14037,575333.4
14038,-1169162.8
14039,190410.8
14040,4395973.5
14041,627838.1
14042,-374328.47
14043,-111923.18
14045,190365.22
14046,-1102330.0
14047,652168.1
14049,2029756.5
14050,1795626.8
14051,317733.47
14052,117642.35
14053,6997862.5
14054,507674.12
14055,-264671.0
14056,525770.75
14058,865448.75
14059,-407426.56
14060,693078.06
14061,828828.8
14063,626537.4
14064,-1721153.5
14065,2467478.8
14066,18655.818
14067,-948980.1
14068,2541851.8
14069,3306695.0
14070,363128.88
14071,422396.62
14072,397920.3
14073,-2699674.5
14074,188460.05
14075,1843916.0
14076,1844238.1
14077,1213630.8
14078,4120377.5
14079,3872124.0
14080,379879.2
14084,2029371.5
14085,238366.45
14087,641387.8
14088,419601.12
14089,499331.8
14090,4397780.0
14091,2038846.0
14092,158327.84
14093,3658209.2
14094,2052398.5
14095,1356587.8
14096,513994.25
14097,404702.56
14099,-1070.3372
14100,-1039948.06
14101,-26469.818
14102,129461.69
14103,4522015.0
14104,5009669.5
14108,1251203.0
14109,-871689.9
14110,1811057.8
14111,536138.9
14112,907285.75
14114,125508.65
14115,146267.55
14116,582872.44
14118,1688896.0
14119,-1871568.8
14120,580211.56
14121,1456368.1
14122,-1746360.4
14124,-691686.25
14125,-724118.06
14126,1234937.2
14127,2324597.0
14128,-44137.773
14130,346495.25
14131,674556.3
14134,342128.12
14135,326112.3
14136,1083762.2
14138,-1297945.9
14140,754565.56
14141,-691185.9
14142,168064.92
14143,544848.25
14144,-95228.04
14145,3454492.8
14146,1235512.9
14147,802644.2
14148,758779.0
14149,1012749.3
14150,-623453.06
14151,344959.88
14152,550801.6
14153,2427706.5
14155,4781285.0
14156,482643.2
14158,3143464.2
14159,561014.7
14162,-196130.56
14163,-332121.2
14165,446759.7
14166,456553.3
14167,622157.94
14168,3148517.8
14169,1307637.2
14170,-967958.25
14171,3119575.8
14172,1840450.8
14173,676077.06
14175,-840493.44
14176,1749335.6
14177,99006.695
14178,706732.56
14179,2096886.4
14180,302018.94
14181,33560.156
14185,1519157.0
14186,279745.2
14188,478935.94
14189,1293412.2
14190,614310.1
14191,-1030004.56
14192,1209289.2
14193,770247.6
14194,259630.56
14195,216647.19
14196,824449.25
14197,127257.836
14198,1831222.2
14199,-94087.445
14200,688390.06
14201,338340.44
14202,447195.53
14203,740389.25
14204,-937235.75
14205,38842.688
14206,-504664.28
14207,-361814.62
14211,2596405.8
14212,627933.44
14215,713012.75
14216,153695.8
14217,207101.89
14218,2128295.2
14219,-322844.62
14220,390128.66
14221,1338031.5
14222,928608.0
14223,-64488.945
14224,80350.805
14225,-284332.3
14226,443856.84
14227,749860.06
14228,622243.6
14229,1597009.1
14230,-734780.5
14233,213686.3
14234,1581380.9
14240,567028.9
14241,300272.62
14242,502819.12
14243,566755.44
14244,253748.42
14245,637610.8
14246,-668418.75
14248,417008.5
14251,258476.78
14252,-303508.56
14253,-791179.2
14254,-241823.16
14255,493693.44
14258,1063264.4
14259,755460.94
14260,-2655006.0
14262,1263926.4
14263,1170178.8
14264,1460724.1
14265,946936.3
14266,2976601.8
14267,1340189.1
14268,-3008730.8
14269,1528281.5
14270,-1249758.2
14271,52709.383
14272,1310482.5
14273,1460299.2
14274,1507618.0
14275,969289.7
14276,2350000.8
14295,763088.7
14300,825575.44
14302,1852652.0
14303,1100007.5
14308,2343653.0
14309,3855239.2
14310,1308649.1
14312,838519.06
14313,663748.1
14315,375135.56
14316,1380760.5
14317,208122.42
14318,1234425.0
14319,325945.53
14320,2763690.5
14321,1611337.6
14322,1752306.9
14325,428803.44
14326,1124329.5
14327,1499514.2
14328,-851303.06
14329,1402973.4
14337,-2382321.2
14338,1049009.6
14345,1295605.0
14346,682174.44
14347,361677.12
14349,184743.1
14354,-411560.62
14358,-195784.14
14359,1752365.6
14363,562565.06
14364,1657647.5
14367,761289.56
14369,1422486.5
14370,676141.2
14376,546676.5
14381,991214.75
14389,908452.56
14393,301640.25
14408,727414.5
14411,-146202.64
14413,1055236.6
14416,957577.0
14418,571111.9
14419,624358.06
14423,-64183.688
14424,-1015540.3
14426,199263.22
14430,-2014501.5
14431,1448736.5
14433,703877.75
14434,1100202.5
14435,750887.7
14436,-265237.47
14437,612665.3
14445,564071.8
14452,677634.06
14467,623968.56
14469,585925.44
14478,742095.5
14481,-415592.97
14488,-34997.83
14489,745686.2
14492,573004.75
14497,331847.94
14500,113595.336
14502,378419.12
14503,-34202.934
14504,495376.1
14506,578607.7
14507,98814.15
14508,432490.25
14509,-580438.06
14511,121635.695
14513,-465481.6
14522,11721806.0
14523,5388431.5
14524,1608137.2
14526,-163863.81
14527,2549771.0
14528,580413.6
14529,1836516.9
14530,505269.8
14531,738074.1
14532,90828.29
14533,880998.4
14534,7982081.0
14535,769114.7
14536,8731000.0
14537,6383273.0
14538,-224817.12
14539,412260.84
14540,965166.75
14541,447946.84
14542,-774280.7
14543,6016711.0
14544,1298802.4
14545,8308923.5
14546,5767918.0
14547,1844068.9
14548,1074606.6
14552,3005639.8
14553,1879836.2
14554,822827.7
14556,1081781.9
14557,5660392.5
14558,4978331.0
14559,3727816.5
14560,2969941.5
14562,4520185.5
14563,2449711.8
14564,1470198.5
14565,2357211.8
14567,2318353.0
14568,768605.94
14569,-471210.0
14571,2081609.6
14573,1365599.9
14574,488218.22
14575,860675.8
14577,805286.0
14578,2372467.2
14582,5462741.5
14583,2071330.0
14584,1055593.0
14586,1908517.5
14587,4189465.8
14588,585384.9
14590,-251519.72
14592,624783.75
14593,-207860.25
14594,4249397.0
14595,2956619.8
14596,1250735.4
14597,5891060.0
14598,752680.44
14599,1139628.8
14600,-262432.62
14601,247656.9
14602,3100252.2
14603,1689925.1
14604,2796880.2
14605,5794728.5
14606,751308.3
14607,7166573.5
14613,6404258.0
14615,-70074.555
14616,781393.0
14617,800259.25
14618,343305.0
14619,1381376.2
14620,547490.2
14621,659692.8
14622,517321.75
14623,1760537.2
14624,-407866.97
14625,1816756.1
14626,1442613.4
14627,338008.38
14628,2125738.5
14630,3485474.8
14631,180661.62
14632,769114.7
14633,420417.53
14634,2508909.0
14635,838175.0
14636,53816.742
14637,959581.8
14641,-782515.6
14642,-553841.94
14643,648112.4
14644,1017486.6
14645,520317.94
14647,1840773.1
14648,-250466.89
14649,-296304.88
14650,491137.62
14653,2049776.8
14654,418416.2
14655,-964125.25
14656,174427.38
14657,-128475.26
14658,678450.0
14659,1022275.9
14661,-237311.81
14662,1293523.0
14663,1384886.2
14664,2925736.5
14665,903736.1
14666,-173440.97
14670,1737769.6
14671,1007610.2
14672,-627196.5
14673,1330847.9
14675,2252720.8
14676,-162529.02
14677,3133728.0
14678,761803.25
14679,1260264.0
14680,125115.664
14682,1033505.5
14683,3818944.2
14684,324810.44
14685,1772799.5
14686,169232.47
14687,2344971.0
14688,678449.25
14689,839401.44
14690,1939094.5
14691,684447.3
14696,945242.0
14697,12263.139
14698,-347948.56
14699,-827404.9
14700,-288924.75
14701,478935.94
14702,762220.4
14703,-595789.94
14704,1230004.1
14705,1144628.1
14706,685464.94
14707,148173.53
14708,934442.9
14709,604756.56
14710,1021910.25
14711,187287.02
14712,-338369.28
14713,417008.5
14714,467972.3
14715,-1634083.2
14719,-240410.98
14720,1974470.5
14721,-850531.0
14722,602781.1
14723,261381.2
14724,-951764.5
14725,841426.06
14726,809201.2
14727,809201.2
14729,-1213722.8
14731,622065.2
14732,753601.8
14733,1517167.2
14734,930756.3
14735,73056.23
14736,2187244.2
14737,-688405.9
14738,-155618.19
14739,-77160.1
14740,391298.2
14744,657906.44
14745,520317.94
14746,236492.95
14747,1205929.1
14748,494806.75
14749,522063.44
14750,-1154649.8
14751,-369671.97
14752,708016.06
14753,-325180.12
14754,314073.9
14755,-173440.97
14756,406256.38
14757,172589.16
14758,723462.94
14759,1439086.8
14760,281173.53
14761,1240047.2
14762,379879.2
14764,1362787.2
14766,9099.627
14767,688390.06
14772,-471893.7
14773,-609389.6
14774,-754436.06
14775,-366459.94
14776,462483.56
14777,873546.44
14778,99094.664
14779,328409.25
14780,230563.03
14781,68099.164
14782,742876.3
14783,802456.2
14784,363128.88
14786,698140.8
14788,127257.836
14789,795174.94
14790,1134161.1
14791,-85048.27
14792,172223.53
14793,571101.44
14794,-40082.555
14795,-743150.8
14799,352520.5
14800,422834.75
14801,700708.56
14802,564385.1
14803,130870.69
14804,645814.7
14806,454000.5
14807,58413.18
14808,400722.2
14809,-672499.3
14810,847421.9
14811,1352635.1
14812,-229767.84
14813,1439086.8
14814,1046989.44
14815,585014.8
14816,485389.56
14817,344959.88
14818,497387.8
14820,-1147295.8
14821,467972.3
14825,753209.56
14826,1162505.0
14827,753209.56
14828,-202731.88
14829,-196985.16
14830,1045817.75
14832,604428.1
14833,394516.8
14834,944721.3
14835,835810.94
14836,-765712.7
14837,657052.3
14838,2575121.0
14839,851613.7
14840,431310.56
14841,1291419.6
14842,423006.7
14843,-173440.97
14844,1288529.5
14845,289073.38
14846,174427.38
14847,423006.7
14851,988369.5
14852,161392.7
14853,598596.9
14854,565283.3
14855,55643.727
14856,203738.98
14857,-219347.3
14858,887808.5
14859,654330.56
14860,-769083.75
14861,541887.44
14863,1554101.1
14864,690786.3
14865,507674.12
14866,-819554.4
14867,1726748.2
14868,-885459.1
14873,763091.44
14874,648112.4
14875,904996.4
14877,305810.06
14878,523511.84
14879,-731370.25
14880,-1396324.1
14881,796460.4
14882,419229.62
14883,1034628.6
14884,-372376.28
14885,-583453.6
14886,900229.4
14887,-229767.84
14888,705977.06
14889,434425.7
14890,-967448.5
14891,751308.3
14892,422649.25
14893,-28822.732
14894,2615570.5
14895,570735.94
14899,355472.56
14900,-186795.86
14901,966522.9
14902,469354.2
14903,1145281.6
14904,-850531.0
14905,-799567.25
14906,611604.6
14907,665714.7
14908,720964.5
14909,800639.3
14910,667616.06
14911,1090117.0
14912,1076106.8
14913,691275.8
14914,1046989.44
14915,-170579.56
14916,-28822.732
14917,794435.8
14918,-26469.818
14919,-55350.85
14920,-26469.818
14921,-452975.0
14922,943829.7
14926,988369.5
14927,692688.25
14928,-286549.7
14929,685463.56
14930,-115531.73
14931,-185743.78
14932,2872314.8
14933,-3969.6653
14934,707308.94
14935,1087974.8
14936,592726.2
14937,-250269.81
14938,690280.2
14939,1791621.6
14940,135345.45
14941,941991.5
14942,-628105.9
14943,-26469.818
14944,7743.705
14945,314073.9
14946,372042.8
14947,-403875.72
14951,3149525.0
14952,1610511.1
14954,1756766.9
14955,-382868.06
14956,-165121.4
14957,2922692.8
14958,1155044.4
14959,1067034.2
14960,877508.06
14962,7428673.0
14963,279937.16
14964,4292413.5
14965,1354910.0
14966,2908976.2
14967,5609404.0
14968,1946592.9
14969,741305.25
14970,190409.53
14971,8884119.0
14972,502242.97
14973,988385.5
14977,2213308.2
14978,1373768.0
14979,4655878.0
14980,75726.62
14982,1378860.6
14983,-797821.75
14984,1037550.3
14985,228467.11
14986,-110699.61
14987,2073616.2
14988,4023003.0
14989,387494.38
14990,1839433.9
14991,4479098.5
14992,171192.16
14994,3634667.2
14995,784432.75
14997,2988431.0
14998,1809427.4
14999,2771533.2
15000,3033670.0
15001,-1425058.8
15007,2313278.5
15008,1172326.6
15009,958044.4
15010,-1018544.3
15011,2436841.8
15013,2060159.9
15014,2562380.5
15015,975739.75
15016,386808.34
15017,264370.7
15020,2540811.0
15021,941223.56
15022,6849852.5
15023,3700254.0
15024,649497.2
15025,727354.6
15026,-686401.44
15028,2353061.2
15029,1908649.9
15030,2541251.2
15031,-142198.38
15032,902846.8
15036,911001.75
15037,559054.8
15038,519430.12
15039,423401.0
15040,676559.75
15041,801530.44
15042,1293073.2
15043,365595.44
15045,1544937.1
15046,83038.26
15048,2700941.8
15049,541378.7
15050,-403886.6
15051,2732442.2
15052,3660572.5
15055,2283752.2
15057,791795.9
15058,-805976.6
15059,-624018.56
15060,3308354.0
15061,2859107.5
15066,1593603.2
15067,442781.44
15068,144811.64
15069,-364179.2
15072,97726.4
15073,1015665.75
15074,1865332.0
15075,503184.75
15076,563977.2
15079,4361090.0
15080,414092.7
15081,-491770.97
15082,-102822.43
15083,851797.75
15084,1258487.0
15086,3157517.2
15087,564568.56
15088,1213983.4
15089,-189108.17
15092,2119721.5
15101,988369.5
15102,1002905.06
15103,530938.3
15106,815798.75
15107,368192.94
15108,150729.58
15109,1153551.6
15110,-1562670.0
15112,1764849.4
15113,670965.6
15114,-9849.445
15115,258540.12
15116,-798717.9
15118,1600285.1
15119,3099.0332
15121,867485.25
15122,-510320.9
15123,2184503.5
15124,507674.12
15125,-233598.02
15126,623903.4
15127,550801.6
15128,-554153.8
15129,-418294.7
15136,875822.8
15137,812384.56
15138,859862.0
15139,648112.4
15140,-240410.98
15141,-224361.06
15142,969868.4
15143,-531504.2
15144,-574370.9
15147,768215.94
15148,1055876.9
15149,613184.1
15150,-466892.78
15151,2100635.2
15152,2472073.5
15153,1044785.5
15154,507674.12
15155,-506667.4
15156,-227471.77
15159,1928804.6
15160,-534374.94
15161,655695.9
15162,-206081.5
