,PredictedValueXGB
16384,657194.75
16385,842445.2
16386,705573.9
16387,842445.2
16388,802019.4
16389,1293403.2
16390,879570.75
16391,842445.2
16392,833836.94
16393,842560.4
16397,802019.4
16398,1430526.1
16399,802019.4
16400,833874.6
16401,802019.4
16402,670414.1
16403,802019.4
16404,802019.4
16405,802019.4
16406,670414.1
16407,657194.75
16408,842560.4
16409,1209946.6
16410,1293403.2
16411,688067.7
16413,1973358.9
16414,802019.4
16415,842445.2
16416,1133699.6
16417,802019.4
16418,1340760.6
16422,842445.2
16423,802019.4
16424,837179.1
16425,802019.4
16426,842445.2
16428,802019.4
16429,1538989.9
16430,842445.2
16431,802019.4
16432,784002.0
16433,670414.1
16434,842445.2
16435,657194.75
16436,1768369.0
16437,837179.1
16438,879570.75
16439,837179.1
16440,802019.4
16441,842445.2
16442,828570.9
16443,1070895.8
16444,842560.4
16445,837179.1
16450,837179.1
16451,842445.2
16452,842445.2
16453,670414.1
16454,662460.8
16455,714256.5
16456,802019.4
16457,842445.2
16458,842445.2
16459,657194.75
16460,866145.9
16461,922358.06
16463,802019.4
16464,842445.2
16465,879570.75
16467,842445.2
16468,1293403.2
16469,1303186.8
16470,802019.4
16471,842445.2
16472,728493.5
16473,842445.2
16474,861668.56
16479,802019.4
16480,802019.4
16481,842445.2
16482,1045705.94
16484,879570.75
16485,1214598.8
16486,842445.2
16487,835381.0
16488,697620.56
16490,837179.1
16492,802019.4
16493,657194.75
16494,866143.75
16495,842445.2
16496,793411.1
16497,657194.75
16499,842445.2
16500,802019.4
16501,802019.4
16502,842445.2
16508,830984.0
16509,657194.75
16510,793411.1
16511,673653.44
16514,692354.5
16515,710839.94
16517,728493.5
16518,688067.7
16519,802019.4
16520,866143.75
16521,793411.1
16522,657194.75
16523,802019.4
16524,802019.4
16525,734746.1
16526,828570.9
16527,708813.2
16528,734861.3
16529,1293403.2
16530,697620.56
16531,528286.2
16533,784002.0
16534,2001419.0
16535,528286.2
16536,802019.4
16540,1052258.9
16541,842445.2
16542,842445.2
16543,1093451.9
16544,5210008.0
16545,1342583.9
16546,1260620.4
16547,1342583.9
16548,3798408.5
16549,908535.4
16550,3004976.5
16551,1381345.5
16552,744364.2
16553,802019.4
16554,2104802.2
16555,1321901.4
16556,1893310.8
16557,1273447.5
16558,1525470.9
16559,802019.4
16560,3169117.8
16561,1288137.2
16562,812966.6
16563,930387.7
16564,1083081.1
16568,2837257.5
16569,1237534.5
16570,866143.75
16571,1327197.4
16572,2098481.8
16573,879685.94
16574,1598000.9
16575,1635764.5
16576,802019.4
16577,871409.8
16578,1689080.0
16579,3372579.8
16580,1369955.6
16581,3375755.0
16582,556351.0
16583,3742240.8
16584,2887163.0
16585,6785905.5
16586,1337317.9
16587,4095480.0
16588,4047980.5
16589,4570796.0
16590,4242340.0
16591,1814242.8
16592,5300966.5
16593,1397007.1
16594,2355044.0
16598,1792576.8
16599,714079.25
16600,727298.6
16601,871409.8
16602,2021571.4
16603,1889605.2
16604,714079.25
16605,959352.3
16606,866143.75
16607,842445.2
16608,802019.4
16609,1633857.6
16610,1311626.2
16611,842445.2
16612,1423864.0
16613,1646959.1
16614,670414.1
16615,2288030.0
16616,802019.4
16617,1138586.5
16618,2513991.0
16619,1447891.6
16620,793411.1
16624,1321901.4
16625,1067965.6
16626,842445.2
16627,871409.8
16628,734746.1
16630,842445.2
16631,714079.25
16632,1623892.2
16633,848126.4
16634,2023872.9
16635,2194452.5
16636,1032566.1
16637,802019.4
16638,802019.4
16639,673653.44
16640,871409.8
16641,879570.75
16642,842445.2
16643,842445.2
16645,1316068.2
16646,842445.2
16647,908650.56
16648,842445.2
16652,727298.6
16653,842445.2
16654,2159695.0
16655,842445.2
16656,855776.44
16657,673653.44
16658,837179.1
16659,714079.25
16660,890936.4
16661,871409.8
16662,879570.75
16663,837179.1
16664,1248823.6
16665,1064575.1
16666,549400.4
16667,837179.1
16668,802019.4
16669,3942711.0
16670,1019686.3
16671,828570.9
16672,842445.2
16673,2296310.5
16678,842445.2
16679,1001952.8
16680,1675042.5
16681,714079.25
16682,871409.8
16683,582731.25
16684,871409.8
16685,1214598.8
16686,807285.44
16687,673653.44
16688,714079.25
16689,842445.2
16690,552758.3
16691,697620.56
16692,842445.2
16693,879685.94
16694,837179.1
16695,582731.25
16696,871409.8
16697,1314642.9
16698,802019.4
16699,802019.4
16700,842445.2
16701,2916929.5
16702,1288137.2
16703,710839.94
16704,1044226.44
16708,857535.5
16709,1342583.9
16710,842445.2
16711,836250.06
16712,1588484.2
16713,657194.75
16714,705573.9
16715,802019.4
16716,871409.8
16717,1650717.5
16718,930387.7
16719,1103363.2
16720,784002.0
16721,833836.94
16722,673653.44
16723,824427.8
16724,830984.0
16725,1435768.8
16726,871409.8
16727,879570.75
16729,802019.4
16730,830984.0
16731,734861.3
16732,842445.2
16736,1344102.9
16737,842445.2
16738,837179.1
16739,871409.8
16740,842445.2
16741,908535.4
16742,714079.25
16743,842445.2
16744,1019571.06
16745,722032.56
16746,1274378.6
16747,842445.2
16748,871409.8
16749,728493.5
16750,837179.1
16751,3339775.2
16752,577320.5
16753,3530379.0
16754,842445.2
16755,575952.1
16756,1387509.8
16757,5346075.5
16758,5428608.5
16763,837179.1
16764,828570.9
16765,809261.4
16766,830984.0
16767,754682.3
16768,842560.4
16769,1342583.9
16770,1249277.5
16771,1352802.1
16772,1435768.8
16773,1505224.6
16774,1821968.8
16775,867464.06
16777,842445.2
16778,833836.94
16779,1484949.4
16780,802019.4
16781,2209278.5
16782,1849114.8
16783,866143.75
16784,1724759.2
16785,802019.4
16786,1161878.2
16791,866143.75
16792,871409.8
16793,842445.2
16794,1040857.9
16795,943539.3
16796,673653.44
16797,802019.4
16798,824427.8
16799,723227.44
16800,673653.44
16801,697620.56
16802,842445.2
16803,728493.5
16804,802019.4
16805,842445.2
16806,692354.5
16807,1933874.8
16808,1342583.9
16809,1801511.5
16810,866143.75
16811,830984.0
16812,1452654.1
16813,837179.1
16814,1922153.4
16819,1342583.9
16820,1792576.8
16821,842445.2
16822,879685.94
16823,536894.44
16824,673653.44
16825,842445.2
16826,2062314.6
16827,866143.75
16828,1875904.6
16829,842445.2
16830,835831.7
16831,842445.2
16832,879570.75
16833,802019.4
16834,802019.4
16835,837179.1
16836,842445.2
16837,793411.1
16838,802019.4
16839,802019.4
16840,802019.4
16841,830984.0
16842,837179.1
16843,673653.44
16847,837179.1
16848,866143.75
16849,930387.7
16850,1048099.94
16851,528286.2
16852,1589531.5
16853,1342583.9
16854,802019.4
16855,842445.2
16856,824427.8
16857,842445.2
16858,1012511.9
16859,2222386.8
16860,1451862.6
16861,1342583.9
16862,1186219.9
16863,871409.8
16864,879685.94
16865,833836.94
16866,1823871.1
16867,1105899.0
16868,802019.4
16869,1209454.2
16870,1288137.2
16871,533552.25
16875,842445.2
16876,1452934.9
16877,908535.4
16878,837179.1
16879,812966.6
16880,978722.56
16881,2143166.0
16882,1337317.9
16883,842445.2
16884,714079.25
16885,802019.4
16886,842445.2
16887,2707377.0
16888,830984.0
16889,1321901.4
16890,842445.2
16891,842445.2
16892,3187342.8
16893,1086507.5
16894,1342583.9
16895,938841.75
16899,959352.3
16900,842445.2
16901,835381.0
16902,793411.1
16903,960681.9
16904,686872.8
16905,673653.44
16906,714079.25
16907,842445.2
16908,714256.5
16909,866143.75
16910,802019.4
16911,802019.4
16912,1410135.8
16913,784002.0
16914,793411.1
16915,802019.4
16917,1889574.5
16918,802019.4
16919,802019.4
16920,1288137.2
16924,871409.8
16925,830984.0
16926,802019.4
16927,1293403.2
16928,837179.1
16929,1476856.4
16930,992314.8
16931,1235260.1
16932,837179.1
16933,1128136.4
16934,842445.2
16935,871409.8
16936,837179.1
16937,710839.94
16938,844410.8
16939,1344102.9
16940,563446.2
16941,710839.94
16942,1410766.2
16943,1280489.1
16944,657194.75
16945,793411.1
16946,802019.4
16947,802019.4
16948,563446.2
16949,528286.2
16953,1587100.1
16954,842445.2
16955,848126.4
16956,1012396.6
16957,710839.94
16958,1248053.4
16959,1613974.2
16960,1447668.9
16961,589826.44
16962,828570.9
16963,842445.2
16964,966508.2
16965,864345.6
16966,802019.4
16967,697620.56
16968,908535.4
16969,1105783.8
16970,914189.94
16972,670414.1
16973,1355475.5
16974,802019.4
16975,1103363.2
16976,802019.4
16980,959352.3
16981,1114440.5
16982,3900213.0
16983,879685.94
16984,3054206.5
16985,830984.0
16986,842445.2
16987,1580210.1
16988,1173367.2
16989,835381.0
16990,1629390.8
16991,1488345.4
16992,3821144.0
16993,1157729.2
16994,3761882.8
16995,1775378.6
16996,1347826.5
16997,3379765.2
16998,2082968.6
17000,930387.7
17001,1464266.9
17002,802019.4
17003,1730025.2
17009,3394014.0
17010,802019.4
17011,1452934.9
17012,842445.2
17013,842445.2
17015,1929100.8
17016,765619.06
17017,4579778.5
17018,688067.7
17019,1435446.4
17020,802019.4
17021,802019.4
17022,842445.2
17023,1087805.4
17024,765619.06
17025,842445.2
17026,871409.8
17028,3332462.2
17029,842445.2
17030,1896587.1
17031,1288137.2
17032,2075539.9
17033,830984.0
17034,3578629.0
17035,728493.5
17038,2073802.5
17039,657194.75
17040,3884561.5
17041,752043.9
17042,939063.56
17043,793411.1
17044,793411.1
17045,793411.1
17046,3201960.5
17047,853392.44
17048,4118992.0
17051,1007877.8
17052,1288137.2
17053,866145.9
17054,714079.25
17055,1889525.5
17056,1585476.1
17057,842445.2
17058,3170792.5
17059,1342583.9
17060,1008511.7
17061,975189.7
17062,1728959.5
17063,908535.4
17064,802019.4
17069,837179.1
17070,1028650.94
17071,1028650.94
17072,1673418.5
17074,842445.2
17075,657194.75
17076,802019.4
17077,879570.75
17078,842445.2
17079,842445.2
17080,842445.2
17081,828570.9
17082,842445.2
17083,6909112.5
17084,2145271.8
17085,1410766.2
17086,1956754.8
17087,1019571.06
17090,1410766.2
17091,835381.0
17093,871409.8
17094,879685.94
17095,842445.2
17096,1150756.4
17097,1344102.9
17102,802019.4
17103,1172430.1
17104,697620.56
17105,828570.9
17106,828570.9
17107,802019.4
17109,3954557.0
17110,1288137.2
17112,828570.9
17113,3784217.2
17114,1023957.9
17115,2027227.6
17116,1409115.8
17117,830984.0
17118,978699.25
17119,828570.9
17120,1288137.2
17121,802019.4
17122,908535.4
17123,828570.9
17124,802019.4
17125,828570.9
17126,2470669.2
17127,1288137.2
17128,802019.4
17129,2779412.5
17130,1288137.2
17131,842445.2
17132,833836.94
17133,1293403.2
17139,842445.2
17140,1667649.6
17141,1410766.2
17142,842445.2
17144,793411.1
17145,3115109.0
17146,842445.2
17147,1210608.0
17148,1875362.2
17150,784002.0
17151,670414.1
17152,673653.44
17153,888001.1
17155,837179.1
17156,728493.5
17157,1482014.8
17158,3321344.2
17160,1794810.6
17161,1864183.4
17162,1088514.0
17163,1133609.2
17164,793411.1
17170,1042039.8
17171,802019.4
17172,1410766.2
17173,824427.8
17175,983935.44
17177,802019.4
17178,1228561.6
17180,837179.1
17181,657194.75
17182,836276.0
17183,657194.75
17184,842445.2
17185,842445.2
17186,842560.4
17187,857535.5
17188,828570.9
17194,802019.4
17195,705573.9
17196,1872065.0
17197,802019.4
17198,837179.1
17199,1847406.5
17200,657194.75
17201,1140488.8
17202,2500679.5
17203,1352304.6
17204,802019.4
17208,802019.4
17209,802019.4
17210,866145.9
17211,852734.7
17212,802019.4
17213,830984.0
17214,1170825.0
17215,802019.4
17216,1342583.9
17217,1675042.5
17218,692354.5
17219,1042039.8
17221,793411.1
17223,793411.1
17225,1582452.6
17226,879570.75
17227,817363.6
17228,710839.94
17229,802019.4
17230,793411.1
17231,830984.0
17232,837179.1
17233,828570.9
17235,1410881.5
17236,793411.1
17237,2452451.5
17242,802019.4
17243,1707814.5
17244,802019.4
17245,802019.4
17246,857535.5
17247,1846240.4
17248,714079.25
17249,830984.0
17250,830984.0
17251,1114440.5
17252,734746.1
17253,3163058.8
17254,1650024.6
17255,945708.44
17256,1293403.2
17258,828570.9
17259,860879.8
17260,697620.56
17261,842445.2
17262,793411.1
17263,802019.4
17264,842445.2
17265,3912371.8
17266,1865792.5
17267,1203156.1
17268,842445.2
17269,802019.4
17274,930387.7
17275,837179.1
17276,714079.25
17277,1250412.6
17278,784002.0
17279,4542768.0
17280,837179.1
17281,793411.1
17282,2561648.8
17283,1295320.9
17284,1288137.2
17285,1048034.06
17286,802019.4
17287,920689.0
17288,879570.75
17289,871409.8
17290,1288137.2
17291,802019.4
17292,802019.4
17293,802019.4
17294,802019.4
17295,837179.1
17296,828570.9
17297,1821968.8
17298,1373450.9
17299,842445.2
17300,1288137.2
17304,1128433.6
17305,673653.44
17306,784002.0
17307,842445.2
17308,802019.4
17309,1634656.8
17310,802019.4
17311,842445.2
17312,802019.4
17313,809261.4
17314,802019.4
17315,802019.4
17316,802019.4
17317,833836.94
17318,793411.1
17319,837179.1
17320,879570.75
17321,1405500.2
17322,842445.2
17323,837179.1
17324,802019.4
17325,844421.1
17326,896868.5
17327,842445.2
17328,802019.4
17332,866145.9
17333,830984.0
17334,1163448.6
17335,842445.2
17336,705573.9
17337,1937979.0
17338,922358.06
17339,842445.2
17340,697620.56
17341,879570.75
17342,802019.4
17343,657194.75
17344,1527403.8
17345,802019.4
17346,802019.4
17347,784002.0
17350,1844130.1
17351,1696302.9
17352,842445.2
17354,1396797.8
17356,802019.4
17357,842445.2
17358,793411.1
17364,802019.4
17365,1088629.2
17366,3355041.5
17367,793411.1
17368,830984.0
17369,673653.44
17370,842445.2
17371,842445.2
17372,2006545.1
17373,835381.0
17374,835381.0
17375,3416834.8
17377,833836.94
17378,793411.1
17380,830984.0
17381,842445.2
17382,830984.0
17383,842445.2
17384,3110029.0
17385,802019.4
17386,837179.1
17387,802019.4
17388,819161.75
17389,1447891.6
17393,830984.0
17394,842445.2
17395,802019.4
17396,802019.4
17397,734746.1
17398,802019.4
17399,802019.4
17400,1342583.9
17401,802019.4
17402,830984.0
17403,835381.0
17404,673653.44
17405,754682.3
17406,837179.1
17407,837179.1
17408,802019.4
17409,793411.1
17410,864747.56
17412,842445.2
17413,837179.1
17414,842560.4
17415,1252977.4
17416,802019.4
17418,832896.6
17419,842445.2
17420,960681.9
17421,835381.0
17425,802019.4
17426,835381.0
17427,673653.44
17428,1452934.9
17429,3376151.0
17430,833836.94
17431,764539.4
17432,802019.4
17433,3418591.5
17434,842445.2
17435,673653.44
17436,1716892.5
17437,802019.4
17439,802019.4
17440,835381.0
17441,842445.2
17442,835381.0
17443,793411.1
17444,837179.1
17445,1203156.1
17446,842445.2
17447,852290.4
17448,844421.1
17449,824427.8
17450,1040239.9
17451,1288137.2
17457,825720.06
17458,657194.75
17459,833874.6
17460,1710826.6
17461,802019.4
17462,802019.4
17463,853392.44
17464,807285.44
17465,1316635.4
17466,657194.75
17467,1342583.9
17468,1185319.5
17469,871409.8
17470,754682.3
17471,793411.1
17472,802019.4
17473,1405500.2
17474,830984.0
17475,697620.56
17476,842445.2
17477,692354.5
17478,842445.2
17479,1410766.2
17484,3300618.2
17485,1117343.6
17486,714079.25
17489,802019.4
17490,1037802.3
17491,1310218.6
17492,849051.06
17493,837179.1
17494,837179.1
17495,1483135.2
17496,1573855.8
17497,1347826.5
17498,7931152.5
17499,764424.2
17501,842445.2
17502,1537919.5
17503,802019.4
17504,714194.44
17505,871409.8
17506,802019.4
17507,2594311.0
17513,1411814.0
17514,1036438.2
17515,830984.0
17516,842445.2
17518,1293403.2
17519,802019.4
17520,937629.7
17521,842445.2
17522,842445.2
17523,1623892.2
17524,842445.2
17525,710839.94
17526,793411.1
17528,842560.4
17529,697620.56
17530,871409.8
17532,1293403.2
17533,842445.2
17534,1293403.2
17535,1312666.8
17536,1228108.2
17537,978699.25
17541,784002.0
17542,1227911.6
17543,802019.4
17544,896868.5
17545,673653.44
17546,1507811.1
17547,844526.0
17548,828570.9
17549,2698690.0
17550,871409.8
17551,802021.75
17552,1716151.0
17553,842445.2
17554,802019.4
17555,1288137.2
17556,1103363.2
17558,824427.8
17559,896868.5
17560,673653.44
17561,842445.2
17562,802019.4
17566,1342583.9
17567,2241440.0
17568,1056365.4
17569,833836.94
17570,942215.4
17572,802019.4
17573,842445.2
17574,723227.44
17575,837179.1
17576,710839.94
17577,1410766.2
17578,833836.94
17579,833836.94
17580,837179.1
17583,1071516.9
17584,1798241.5
17585,2925394.2
17586,802019.4
17587,833836.94
17589,802019.4
17590,1288137.2
17591,842445.2
17592,828570.9
17595,1104540.0
17596,4554981.0
17597,815241.1
17598,842445.2
17599,4098119.8
17600,802019.4
17601,879570.75
17603,871409.8
17604,1714011.4
17605,793411.1
17607,802019.4
17608,8193858.5
17609,802019.4
17610,3663296.0
17611,1288137.2
17612,1687076.0
17613,833836.94
17615,2391616.2
17616,1993730.1
17619,842445.2
17620,842445.2
17621,2378150.8
17622,728493.5
17624,802019.4
17625,842445.2
17627,802019.4
17628,1281475.5
17629,1018466.25
17630,4458845.5
17631,837179.1
17632,784002.0
17633,793411.1
17635,673653.44
17636,793411.1
17637,714194.44
17638,6325579.5
17639,830984.0
17640,842445.2
17641,1293403.2
17642,1882837.9
17643,5878035.5
17644,828570.9
17648,960681.9
17649,842445.2
17650,879685.94
17651,1321901.4
17652,839498.25
17653,863552.7
17654,1617671.2
17656,802019.4
17657,802019.4
17658,809261.4
17659,809261.4
17660,842445.2
17661,842445.2
17662,828570.9
17663,1288137.2
17664,1727841.8
17665,871525.0
17666,871409.8
17667,828570.9
17668,754797.5
17669,3381531.5
17670,802019.4
17673,1293403.2
17674,1019571.06
17675,1488477.2
17676,839613.44
17677,802019.4
17678,1130839.5
17679,1288137.2
17680,842445.2
17681,793411.1
17682,1028650.94
17683,842445.2
17684,1490060.2
17685,852734.7
17686,798677.2
17687,833836.94
17688,835802.56
17690,842445.2
17691,802019.4
17692,1842072.4
17693,802019.4
17694,793411.1
17698,765619.06
17699,688067.7
17700,828570.9
17701,1513499.9
17702,2984862.8
17705,1409843.6
17706,802019.4
17707,1109614.0
17708,871409.8
17709,802019.4
17710,824427.8
17711,673653.44
17712,833836.94
17713,1321901.4
17714,1343017.9
17715,842445.2
17716,802019.4
17717,1782400.6
17718,833836.94
17722,845221.0
17723,842445.2
17724,802019.4
17725,802019.4
17726,802019.4
17727,842445.2
17728,833836.94
17729,1513499.9
17730,802019.4
17731,1587100.1
17732,802019.4
17733,802019.4
17734,793411.1
17735,793411.1
17736,802019.4
17737,842445.2
17738,807400.6
17739,842445.2
17740,1052374.1
17741,802019.4
17742,879570.75
17743,830984.0
17744,842445.2
17745,849687.2
17750,1293403.2
17751,734746.1
17752,802019.4
17753,930387.7
17754,842445.2
17755,802019.4
17756,793411.1
17758,802019.4
17759,830984.0
17760,830984.0
17761,673653.44
17762,1759464.4
17763,828570.9
17764,830984.0
17765,798677.2
17767,1293403.2
17768,793411.1
17769,1252977.4
17770,809261.4
17771,1321901.4
17772,793411.1
17773,802019.4
17774,837179.1
17775,830984.0
17778,871409.8
17779,809261.4
17780,802019.4
17781,802019.4
17782,793411.1
17784,802019.4
17785,802019.4
17786,793411.1
17787,686872.8
17788,802019.4
17789,802019.4
17790,1092264.5
17791,830984.0
17792,1043650.8
17793,837179.1
17794,802019.4
17795,802019.4
17796,837179.1
17797,830984.0
17798,793411.1
17799,1485623.1
17800,879685.94
17801,842445.2
17802,802019.4
17808,812966.6
17809,830984.0
17810,802019.4
17811,802019.4
17812,842445.2
17813,802019.4
17814,802019.4
17815,842445.2
17816,871409.8
17817,802019.4
17818,1430526.1
17819,830984.0
17820,802019.4
17821,824427.8
17822,802019.4
17823,1754430.4
17824,842445.2
17825,802019.4
17826,697620.56
17828,833836.94
17829,793411.1
17832,1636062.1
17833,866143.75
17834,714079.25
17835,833836.94
17836,793411.1
17837,802019.4
17838,697620.56
17839,728493.5
17840,830984.0
17841,871409.8
17842,2412795.5
17843,853392.44
17844,1288137.2
17845,1668397.5
17846,1288137.2
17848,802019.4
17849,802019.4
17850,830984.0
17851,802019.4
17854,793411.1
17855,793411.1
17862,866143.75
17863,802019.4
17864,686872.8
17865,871409.8
17866,849687.2
17870,879570.75
17871,824427.8
17874,802019.4
17875,842445.2
17876,1722599.1
17877,842445.2
17878,1037802.3
17879,842445.2
