,PredictedValueSimpleModel
16601,907476.8
16602,1352764.1
16603,736200.1
16604,283448.7
16605,972874.56
16606,1106651.2
16607,561138.3
16608,570469.2
16609,-631187.2
16610,-33019.645
16611,994697.4
16612,1119726.5
16613,878833.1
16614,257176.19
16615,1402473.8
16616,607073.3
16617,1302956.4
16618,538153.94
16619,1095811.0
16620,333700.4
16624,667420.8
16625,881148.5
16626,561138.3
16627,561185.1
16628,54508.75
16630,322018.62
16631,-59451.477
16632,1078861.0
16633,461327.88
16634,703449.8
16635,2305775.8
16636,1034891.0
16637,570469.2
16638,651428.75
16639,48290.32
16640,-1792983.6
16641,485379.38
16642,620459.7
16643,446901.78
16645,1113065.9
16646,639359.7
16647,666042.06
16648,446901.78
16652,162629.45
16653,368862.53
16654,-1892971.5
16655,514476.62
16656,768162.4
16657,-56389.367
16658,351450.25
16659,70933.8
16660,824154.9
16661,757297.6
16662,568950.7
16663,407442.72
16664,1041607.9
16665,69022.43
16666,359082.2
16667,404380.6
16668,365040.0
16669,1825121.5
16670,950039.56
16671,372280.6
16672,476333.4
16673,1019594.9
16678,436692.16
16679,881148.5
16680,1561447.9
16681,-396.89215
16682,701305.1
16683,572220.9
16684,505637.7
16685,430925.47
16686,407442.72
16687,-396.89215
16688,-39607.312
16689,436692.16
16690,435755.56
16691,157517.72
16692,407442.72
16693,436692.16
16694,580576.1
16695,361305.8
16696,822351.6
16697,1383116.8
16698,408321.6
16699,437753.22
16700,796286.94
16701,2974551.5
16702,506903.9
16703,94149.984
16704,-234713.19
16708,203352.5
16709,658271.94
16710,407442.72
16711,561185.1
16712,647457.3
16713,-30733.195
16714,-30733.195
16715,315747.03
16716,505637.7
16717,1010849.25
16718,407260.53
16719,436692.16
16720,402343.28
16721,-44277.906
16722,-36545.21
16723,534601.94
16724,597333.44
16725,670736.44
16726,646020.6
16727,505582.84
16729,446901.78
16730,666224.2
16731,123399.42
16732,639359.7
16736,417238.22
16737,531889.0
16738,254873.9
16739,-2029040.6
16740,561138.3
16741,626582.9
16742,-56389.367
16743,478773.34
16744,750872.4
16745,-396.89215
16746,807896.75
16747,404380.6
16748,626582.9
16749,292816.22
16750,570469.2
16751,872776.44
16752,130889.46
16753,2310273.5
16754,600779.44
16755,135719.75
16756,-1146725.2
16757,5548702.5
16758,3401340.5
16763,404380.6
16764,303389.9
16765,598059.5
16766,760359.75
16767,294456.34
16768,514476.62
16769,595826.06
16770,-377922.28
16771,826775.25
16772,368268.53
16773,1004910.5
16774,1141125.1
16775,954771.8
16777,619156.4
16778,352077.12
16779,899234.94
16780,323764.72
16781,1718852.4
16782,756650.94
16783,630075.9
16784,883911.2
16785,600779.44
16786,171219.2
16791,760359.75
16792,597333.44
16793,570469.2
16794,-189763.22
16795,786575.75
16796,-92092.53
16797,315747.03
16798,534601.94
16799,292816.22
16800,-396.89215
16801,186767.16
16802,368862.53
16803,160557.66
16804,531889.0
16805,436692.16
16806,22197.201
16807,960811.06
16808,745357.44
16809,713556.8
16810,457303.84
16811,829250.5
16812,895258.9
16813,600779.44
16814,-323573.8
16819,667420.8
16820,1333583.0
16821,368862.53
16822,380699.7
16823,149346.89
16824,-396.89215
16825,570469.2
16826,703449.8
16827,594271.3
16828,658089.94
16829,435033.22
16830,506809.8
16831,-2253268.2
16832,-2224018.8
16833,660577.44
16834,598059.5
16835,368862.53
16836,368862.53
16837,303389.9
16838,254873.9
16839,264980.88
16840,729468.2
16841,666224.2
16842,408321.6
16843,68493.89
16847,501120.97
16848,724211.44
16849,284123.47
16850,-105038.28
16851,130718.24
16852,848794.0
16853,729602.94
16854,315747.03
16855,531889.0
16856,402343.28
16857,435033.22
16858,508157.44
16859,1668634.9
16860,814987.44
16861,697731.2
16862,334949.03
16863,695473.6
16864,505582.84
16865,372280.6
16866,1012354.5
16867,1139930.0
16868,437753.22
16869,-169865.67
16870,506903.9
16871,199608.81
16875,570469.2
16876,849159.25
16877,789609.2
16878,407442.72
16879,536241.7
16880,11444.566
16881,628973.1
16882,575725.44
16883,570469.2
16884,-39607.312
16885,570469.2
16886,570469.2
16887,1042772.2
16888,561185.1
16889,736311.44
16890,770099.7
16891,666950.25
16892,1532386.1
16893,-8188.6377
16894,1057012.8
16895,-54170.953
16899,597151.3
16900,551568.94
16901,566035.94
16902,303389.9
16903,820056.7
16904,-92092.53
16905,-92092.53
16906,-10357.865
16907,570469.2
16908,350448.75
16909,567901.8
16910,368862.53
16911,477485.16
16912,956191.1
16913,565369.56
16914,228939.88
16915,408321.6
16917,668069.1
16918,639359.7
16919,639359.7
16920,506903.9
16924,561185.1
16925,597333.44
16926,407442.72
16927,339019.1
16928,351450.25
16929,778378.8
16930,390230.56
16931,184139.67
16932,407442.72
16933,956191.1
16934,378011.1
16935,597333.44
16936,619156.4
16937,73946.51
16938,446799.2
16939,532096.25
16940,-197511.61
16941,226408.38
16942,710938.94
16943,950039.56
16944,94149.984
16945,118500.45
16946,408321.6
16947,476333.4
16948,-123061.69
16949,-123061.69
16953,1910770.5
16954,368862.53
16955,556085.75
16956,154774.69
16957,101525.3
16958,678350.9
16959,1568878.4
16960,686132.6
16961,395230.5
16962,180252.66
16963,404380.6
16964,131081.12
16965,759314.06
16966,407442.72
16967,51446.65
16968,626582.9
16969,1119726.5
16970,872842.06
16972,94149.984
16973,799407.5
16974,639359.7
16975,437753.22
16976,446901.78
16980,626582.9
16981,1196017.8
16982,524960.3
16983,436692.16
16984,-279135.75
16985,541340.8
16986,351450.25
16987,1298217.4
16988,20593.758
16989,729062.25
16990,1946918.8
16991,841270.1
16992,2037529.4
16993,1071039.2
16994,-1563572.8
16995,1017128.25
16996,387706.3
16997,2407749.8
16998,1132482.2
17000,668609.1
17001,765560.94
17002,639359.7
17003,2072901.1
17009,940737.5
17010,853035.3
17011,1564776.0
17012,549954.06
17013,368862.53
17015,723075.3
17016,133814.7
17017,2696337.5
17018,231888.28
17019,858459.5
17020,570469.2
17021,570469.2
17022,570469.2
17023,-597023.6
17024,189807.1
17025,339430.9
17026,408616.62
17028,2289609.8
17029,600779.44
17030,958018.44
17031,661690.2
17032,-1213953.4
17033,630075.9
17034,-492723.75
17035,190868.12
17038,2221449.5
17039,307825.53
17040,1939455.0
17041,25259.312
17042,93886.52
17043,11029.486
17044,11029.486
17045,11029.486
17046,-319504.8
17047,536241.7
17048,193231.66
17051,797290.3
17052,300438.78
17053,435033.22
17054,-396.89215
17055,687250.1
17056,1728527.2
17057,456129.94
17058,1039438.5
17059,890188.94
17060,380604.72
17061,703154.75
17062,1867038.2
17063,695473.6
17064,758899.75
17069,407442.72
17070,-870636.5
17071,-630536.6
17072,1709089.4
17074,351450.25
17075,251833.0
17076,478773.34
17077,344996.47
17078,315747.03
17079,407442.72
17080,407442.72
17081,180252.66
17082,407442.72
17083,6228180.5
17084,2153545.5
17085,700066.25
17086,1339006.6
17087,891255.44
17090,720269.8
17091,634926.7
17093,829250.5
17094,467002.66
17095,639359.7
17096,467002.66
17097,524709.1
17102,570469.2
17103,234663.95
17104,25259.312
17105,180252.66
17106,-73527.36
17107,621997.2
17109,829620.8
17110,283026.56
17112,211694.06
17113,896632.94
17114,716005.56
17115,1055708.5
17116,1517540.9
17117,760359.75
17118,881148.5
17119,264809.62
17120,339019.1
17121,407442.72
17122,626582.9
17123,-112107.56
17124,254873.9
17125,98296.93
17126,750566.3
17127,407909.88
17128,720319.5
17129,-828106.6
17130,799264.56
17131,476333.4
17132,146090.81
17133,574733.56
17139,627308.94
17140,1125085.1
17141,680628.44
17142,793871.7
17144,11029.486
17145,2099328.8
17146,322018.62
17147,49843.18
17148,1197368.5
17150,363763.1
17151,194123.9
17152,-36545.21
17153,634264.0
17155,456129.94
17156,209244.88
17157,1186010.1
17158,2487570.8
17160,240660.3
17161,1242154.1
17162,998217.75
17163,146576.88
17164,118500.45
17170,842568.25
17171,570469.2
17172,651379.06
17173,431592.72
17175,781476.44
17177,440193.1
17178,200741.8
17180,407442.72
17181,25259.312
17182,460385.1
17183,307825.53
17184,368862.53
17185,436692.16
17186,570469.2
17187,80215.29
17188,49609.71
17194,368862.53
17195,94149.984
17196,315020.44
17197,323764.72
17198,285184.6
17199,666796.8
17200,94149.984
17201,467002.66
17202,977697.1
17203,635591.7
17204,476333.4
17208,570469.2
17209,531889.0
17210,508664.66
17211,560026.9
17212,595436.25
17213,668664.06
17214,75499.3
17215,277166.94
17216,726101.56
17217,1624425.2
17218,25259.312
17219,766300.25
17221,49609.71
17223,11029.486
17225,1211096.8
17226,729365.4
17227,792853.6
17228,94149.984
17229,476333.4
17230,79920.266
17231,793102.2
17232,323764.72
17233,210563.19
17235,720269.8
17236,210563.19
17237,1292809.9
17242,576307.3
17243,76986.914
17244,700753.5
17245,378011.1
17246,333995.38
17247,954244.25
17248,-56389.367
17249,505637.7
17250,668664.06
17251,929326.9
17252,79036.92
17253,1693342.5
17254,-1396174.1
17255,121477.01
17256,592799.8
17258,228939.88
17259,414529.2
17260,94149.984
17261,285184.6
17262,333700.4
17263,446901.78
17264,476333.4
17265,1640689.2
17266,-152685.94
17267,399908.53
17268,467002.66
17269,600779.44
17274,599718.6
17275,407442.72
17276,-7295.764
17277,1258718.1
17278,346350.8
17279,2973980.0
17280,160301.12
17281,-44963.0
17282,1064188.9
17283,-340225.84
17284,339019.1
17285,253455.61
17286,576307.3
17287,797290.3
17288,407260.53
17289,444764.94
17290,339019.1
17291,863142.25
17292,456129.94
17293,639359.7
17294,720319.5
17295,476333.4
17296,372280.6
17297,1540048.1
17298,-471573.78
17299,437753.22
17300,506903.9
17304,137945.61
17305,-396.89215
17306,565369.56
17307,368862.53
17308,339430.9
17309,1920175.0
17310,542067.0
17311,344996.47
17312,315747.03
17313,598059.5
17314,570469.2
17315,407442.72
17316,368862.53
17317,303389.9
17318,11029.486
17319,456129.94
17320,467002.66
17321,720269.8
17322,446901.78
17323,437753.22
17324,503923.78
17325,474492.03
17326,639359.7
17327,467002.66
17328,476333.4
17332,598059.5
17333,724211.44
17334,23192.473
17335,368862.53
17336,-13320.914
17337,2172174.0
17338,62164.26
17339,478773.34
17340,-37186.96
17341,276984.72
17342,531889.0
17343,25259.312
17344,95013.52
17345,853035.3
17346,651428.75
17347,402343.28
17350,1994260.2
17351,166937.05
17352,303561.22
17354,-837724.0
17356,639359.7
17357,437753.22
17358,210563.19
17364,570469.2
17365,1044175.7
17366,750138.5
17367,303389.9
17368,704367.25
17369,-56389.367
17370,315747.03
17371,368862.53
17372,864559.6
17373,729062.25
17374,527455.7
17375,1810134.9
17377,49609.71
17378,49609.71
17380,760359.75
17381,570469.2
17382,567901.8
17383,619156.4
17384,1541695.1
17385,476333.4
17386,639359.7
17387,639359.7
17388,432653.78
17389,558370.3
17393,597333.44
17394,407442.72
17395,531889.0
17396,651428.75
17397,54508.75
17398,254873.9
17399,514476.62
17400,631528.8
17401,644761.0
17402,668664.06
17403,729062.25
17404,-36545.21
17405,350448.75
17406,368862.53
17407,368862.53
17408,531889.0
17409,-112107.56
17410,634264.0
17412,99836.41
17413,476333.4
17414,467002.66
17415,369329.6
17416,437753.22
17418,639359.7
17419,70586.96
17420,906359.94
17421,634926.7
17425,368862.53
17426,527455.7
17427,-396.89215
17428,686132.6
17429,1787561.8
17430,11029.486
17431,-27139.926
17432,514476.62
17433,1208578.1
17434,306416.28
17435,-92092.53
17436,1141125.1
17437,407442.72
17439,368862.53
17440,527455.7
17441,417549.75
17442,576142.9
17443,-63420.336
17444,476333.4
17445,361328.34
17446,437753.22
17447,427352.12
17448,666950.25
17449,471233.97
17450,1279771.2
17451,506903.9
17457,1498169.6
17458,25259.312
17459,498965.44
17460,726230.4
17461,595436.25
17462,351450.25
17463,536241.7
17464,277166.94
17465,667420.8
17466,215875.88
17467,667420.8
17468,-139864.48
17469,561185.1
17470,350448.75
17471,11029.486
17472,417549.75
17473,720269.8
17474,829250.5
17475,94149.984
17476,467002.66
17477,55569.75
17478,639359.7
17479,720269.8
17484,1117304.2
17485,51630.656
17486,511797.72
17489,758462.56
17490,1522139.6
17491,888768.4
17492,734257.1
17493,478773.34
17494,772724.7
17495,841881.6
17496,1376387.1
17497,339019.1
17498,4064367.2
17499,965829.3
17501,658164.9
17502,1692379.0
17503,600779.44
17504,609937.8
17505,636792.6
17506,437753.22
17507,174454.36
17513,1056367.2
17514,-527579.06
17515,760359.75
17516,1612128.0
17518,536807.3
17519,351450.25
17520,343155.34
17521,464146.9
17522,508022.78
17523,2312418.2
17524,446451.34
17525,217534.88
17526,303389.9
17528,639359.7
17529,443340.97
17530,636792.6
17532,538553.3
17533,476151.22
17534,1505746.8
17535,369329.6
17536,628688.6
17537,1113065.9
17541,685977.8
17542,4118.8936
17543,407442.72
17544,729047.06
17545,-56389.367
17546,-377655.06
17547,344996.47
17548,-80666.14
17549,-1018466.25
17550,597151.3
17551,31712.906
17552,424962.94
17553,407442.72
17554,580576.1
17555,349126.0
17556,294230.34
17558,471233.97
17559,825524.4
17560,68493.89
17561,988550.6
17562,437753.22
17566,1093905.6
17567,1170556.6
17568,68230.62
17569,303389.9
17570,105563.57
17572,312870.06
17573,312870.06
17574,160557.66
17575,446451.34
17576,188285.44
17577,628731.8
17578,332639.34
17579,303389.9
17580,378011.1
17583,891255.44
17584,531479.3
17585,1061748.9
17586,476333.4
17587,79920.266
17589,639359.7
17590,407909.88
17591,539061.5
17592,118500.45
17595,999831.56
17596,3278261.8
17597,179684.25
17598,598059.5
17599,2057959.1
17600,351450.25
17601,398111.97
17603,799368.4
17604,437580.94
17605,11029.486
17607,531889.0
17608,4571802.0
17609,580576.1
17610,1899567.6
17611,369329.6
17612,756140.75
17613,79920.266
17615,-27180.746
17616,848354.6
17619,570469.2
17620,407442.72
17621,1624696.4
17622,465035.03
17624,797042.8
17625,160301.12
17627,315747.03
17628,628840.56
17629,767763.75
17630,2360682.2
17631,570469.2
17632,363763.1
17633,49609.71
17635,-396.89215
17636,49609.71
17637,28852.555
17638,3571472.0
17639,809047.0
17640,639359.7
17641,246192.5
17642,1320380.5
17643,2843869.5
17644,79920.266
17648,1241616.6
17649,757449.1
17650,436692.16
17651,628840.56
17652,808540.6
17653,711033.06
17654,507701.5
17656,570469.2
17657,570469.2
17658,405601.47
17659,405601.47
17660,378439.53
17661,648405.9
17662,-307449.06
17663,641487.06
17664,1777979.5
17665,793102.2
17666,1178441.6
17667,146090.81
17668,768530.3
17669,1735053.2
17670,474492.03
17673,592799.8
17674,842568.25
17675,-980411.06
17676,772837.4
17677,277166.94
17678,685400.06
17679,247323.44
17680,531889.0
17681,49609.71
17682,-390346.97
17683,339430.9
17684,1019858.75
17685,476169.84
17686,49609.71
17687,98296.93
17688,381326.56
17690,639359.7
17691,639359.7
17692,1928525.4
17693,476333.4
17694,118500.45
17698,352833.72
17699,351174.66
17700,207843.31
17701,774143.75
17702,1099892.0
17705,604974.8
17706,315747.03
17707,646819.8
17708,799368.4
17709,570469.2
17710,402771.72
17711,989108.06
17712,399871.1
17713,613174.56
17714,772340.56
17715,467002.66
17716,600779.44
17717,717560.5
17718,401530.03
17722,627308.94
17723,594422.9
17724,598059.5
17725,254873.9
17726,570469.2
17727,380699.7
17728,-6382.78
17729,974808.25
17730,570469.2
17731,1718312.4
17732,339430.9
17733,407442.72
17734,49609.71
17735,49609.71
17736,456129.94
17737,639359.7
17738,323764.72
17739,285184.6
17740,1074485.6
17741,323764.72
17742,533173.3
17743,636792.6
17744,476333.4
17745,405601.47
17750,554219.56
17751,15928.525
17752,407442.72
17753,561138.3
17754,368862.53
17755,570469.2
17756,49609.71
17758,478773.34
17759,760359.75
17760,597333.44
17761,-396.89215
17762,368268.53
17763,11029.486
17764,444764.94
17765,78859.16
17767,329688.28
17768,98296.93
17769,-36416.54
17770,666950.25
17771,736311.44
17772,118500.45
17773,600779.44
17774,285184.6
17775,666224.2
17778,754881.94
17779,598059.5
17780,853035.3
17781,570469.2
17782,49609.71
17784,312870.06
17785,514476.62
17786,124260.25
17787,-92092.53
17788,761339.6
17789,435033.22
17790,432021.16
17791,760359.75
17792,523315.94
17793,598059.5
17794,639359.7
17795,921926.06
17796,437753.22
17797,829250.5
17798,118500.45
17799,1122861.2
17800,476151.22
17801,786944.1
17802,639359.7
17808,755260.4
17809,760359.75
17810,531889.0
17811,407442.72
17812,-495351.03
17813,378011.1
17814,478773.34
17815,339430.9
17816,789609.2
17817,570469.2
17818,320354.6
17819,597333.44
17820,619156.4
17821,1359079.0
17822,476333.4
17823,593123.8
17824,639359.7
17825,437753.22
17826,276856.62
17828,49609.71
17829,303389.9
17832,538893.5
17833,567901.8
17834,186583.1
17835,303389.9
17836,208817.12
17837,312870.06
17838,156246.78
17839,130020.42
17840,505637.7
17841,760359.75
17842,827896.2
17843,631242.7
17844,339019.1
17845,1754460.6
17846,339019.1
17848,531889.0
17849,600779.44
17850,829250.5
17851,476333.4
17854,303389.9
17855,303389.9
17862,561185.1
17863,477485.16
17864,162629.45
17865,597333.44
17866,282464.66
17870,342119.5
17871,346350.8
17874,277166.94
17875,398111.97
17876,1940019.8
17877,378011.1
17878,1065939.8
17879,282464.66
17880,378011.1
17881,49609.71
17883,760359.75
17885,738696.25
17886,426698.3
17889,22953.834
17890,285184.6
17891,545484.2
17892,513655.56
17893,-287245.53
17899,760359.75
17900,531889.0
17901,570469.2
17902,339019.1
17903,-389186.8
17904,-69313.4
17905,506363.9
17906,315747.03
17907,350448.75
17908,339430.9
17909,339019.1
17910,531889.0
17911,216293.62
17912,675996.1
17913,417549.75
17914,668609.1
17915,600779.44
17916,666950.25
17917,392475.03
17918,545484.2
17923,1005595.25
17924,724211.44
17925,745400.75
17926,856532.44
17927,1419041.2
17928,757144.4
17929,312275.94
17930,671203.7
17931,478773.34
17932,1335915.5
17933,2127676.0
17934,1323479.4
17935,755260.4
17936,464282.66
17937,368268.53
17938,626582.9
17939,599718.6
17940,567901.8
17941,11029.486
17942,257176.19
17943,1096814.4
17944,1113065.9
17945,438778.03
17946,476333.4
17947,668609.1
17948,1331390.1
17949,408321.6
17953,2618977.2
17954,599718.6
17955,570469.2
17956,590434.56
17957,824154.9
17958,531889.0
17959,368268.53
17960,704367.25
17961,283026.56
17962,597333.44
17963,622049.3
17964,567901.8
17965,599718.6
17966,890746.6
17967,49609.71
17968,812724.1
17969,264809.62
17970,-93011.89
17971,-396.89215
17972,619156.4
17973,477326.62
17974,619156.4
17975,950039.56
17976,661124.8
17977,2489542.0
17978,1139667.9
17981,1907912.2
17982,2375200.0
17983,711919.9
17984,368268.53
17985,351450.25
17986,566020.8
17987,979343.56
17988,1110490.4
17989,1102544.9
17990,570469.2
17991,339019.1
17992,368862.53
17993,-101899.625
17994,378011.1
17995,764866.1
17996,4261337.5
17997,98296.93
17998,362949.84
17999,437571.03
18000,1473161.1
18001,666950.25
18002,789933.7
18003,285184.6
18006,465035.03
18007,339430.9
18008,508664.66
18009,561138.3
18010,531889.0
18011,597151.3
18012,542067.0
18013,620224.25
18014,697913.5
18015,1159838.6
18016,407260.53
18017,1005595.25
18018,160557.66
18019,554219.56
18020,330980.4
18021,600779.44
18022,476333.4
18023,109169.69
